loss,val_loss,accuracy,val_accuracy
1.7723252462183103,1.7779159248773777,0.8491087891825445,0.8395979899497488
1.6527330051262685,1.7200690210524516,0.9666256914566688,0.8980904522613066
1.6447472765171682,1.7356920734482195,0.9742163491087892,0.8810050251256282
1.6416569424173768,1.7224038547247498,0.9775660725261217,0.8950753768844221
1.6380692253540685,1.7339570801222144,0.9807621389059619,0.8838190954773869
1.639723771337944,1.7617966410862143,0.9788567916410572,0.8568844221105527
1.6463801569929868,1.7773529228613005,0.972280270436386,0.8397989949748744
1.671318680681769,1.7423452029875175,0.9472649047326368,0.8759798994974874
1.6440349090883317,1.7514215938529776,0.9744622003687768,0.8667336683417085
1.6337342342424774,1.7498767572431708,0.9849108789182545,0.8689447236180905
1.631300594605913,1.7394726247643706,0.9873693915181315,0.8791959798994975
1.6298579300849365,1.7434868364477876,0.9888444990780578,0.8755778894472361
1.6295256313694424,1.7458826902284095,0.9890903503380455,0.8723618090452261
1.6275666078762108,1.72940222577234,0.9912415488629379,0.8894472361809045
1.6272099402468119,1.7313893372329636,0.991641057160418,0.887035175879397
1.627197923950425,1.733073450548565,0.9915181315304241,0.8856281407035176
1.627137111034874,1.7333703145070292,0.991641057160418,0.8848241206030151
1.6276433970199895,1.7324416998762582,0.9911493546404425,0.8860301507537689
1.6275785292301284,1.7333648274771531,0.9912722802704363,0.8850251256281407
1.627325582211195,1.7308475781445527,0.9913337430854333,0.8876381909547739
1.6270114485735385,1.7307826477798385,0.9917025199754149,0.8878391959798995
1.6268710066368042,1.7308440264505358,0.9918254456054088,0.8876381909547739
1.6265731175691713,1.7309006081873448,0.9921942224953902,0.8874371859296483
1.627075890463118,1.73103177549851,0.991579594345421,0.8874371859296483
1.626965240737596,1.731127836860005,0.9917332513829134,0.8872361809045226
1.6270942061535039,1.7311286680422835,0.9915488629379225,0.887035175879397
1.6272053270890952,1.731104566823298,0.9914874001229256,0.8874371859296483
1.626438985166919,1.7311147342375175,0.9922556853103872,0.8872361809045226
1.6264818593337629,1.7311262634411528,0.9923171481253842,0.8872361809045226
1.6268049386357997,1.731126889128182,0.9918869084204056,0.8872361809045226
