loss,val_loss,accuracy,val_accuracy
1.9468785369330268,1.7589857420554529,0.671819299323909,0.8596923076923076
1.7193314327809732,1.6187288779478806,0.9000307314074985,1.0
1.6458329303468306,1.6187288779478806,0.9732636754763369,1.0
1.6462254779501495,1.6187290258407592,0.9725568531038722,1.0
1.6406103179582292,1.6187288779478806,0.978242163491088,1.0
1.6386767559866269,1.6224912751271174,0.9800553165334972,0.9963076923076923
1.6437382152055624,1.6187288779478806,0.9748309772587584,1.0
1.6437836329484177,1.6193428024145273,0.9749539028887523,0.9993846153846154
1.636916158326799,1.6187288779478806,0.9817762753534112,1.0
1.6308822645610581,1.6187288779478806,0.9878303626306085,1.0
1.6295952886764302,1.6187288779478806,0.9892747387830363,1.0
1.6291006424416774,1.6187288779478806,0.9896127842655194,1.0
1.628304657103756,1.6187288779478806,0.9904118008604794,1.0
1.6278888824019757,1.6187288779478806,0.9908420405654579,1.0
1.6272535414071485,1.6187288779478806,0.9914874001229256,1.0
1.6272798304478668,1.6187288779478806,0.9915181315304241,1.0
1.6268547829192477,1.6187288779478806,0.9918869084204056,1.0
1.62648749931795,1.6187288779478806,0.9921634910878918,1.0
1.6267222750604555,1.6187288779478806,0.991979102642901,1.0
1.6263316275521005,1.6187288779478806,0.992378610940381,1.0
